"","X1","X2"
"ENSG00000277206.1",-5.1330540766503,-15.227062138074
"ENSG00000277544.1",-4.9611765167601,-15.3655755171208
"ENSG00000201560.1",-4.88548386615485,-15.3387777861619
"ENSG00000266525.1",-5.49505198632546,-15.3005458959782
"ENSG00000223948.1",-5.15133411532563,-15.3369351735181
"ENSG00000232975.1",-5.44686776217145,-15.583355073826
"ENSG00000225959.1",-5.11864082727896,-15.1715263508544
"ENSG00000222428.1",-5.3954682113149,-15.1832841211118
"ENSG00000200189.1",-5.27899347754478,-15.2664521702762
"ENSG00000230654.1",-5.23772183869909,-15.4516774641417
"ENSG00000252423.1",-5.16179737662686,-15.1461726771229
"ENSG00000200857.1",-4.85409471769298,-15.3504426575889
"ENSG00000265878.2",-5.4610974075678,-15.3721353710145
"ENSG00000264494.1",-5.14245517088903,-15.3437671548783
"ENSG00000201282.1",-5.51492448839166,-15.1816893115083
"ENSG00000273520.4",-5.16708458124169,-15.0462133977719
"ENSG00000273927.1",-5.00545897162027,-15.1593693389841
"ENSG00000275976.4",-5.16139002346172,-15.2941472962294
"ENSG00000274984.1",-5.37716989516216,-15.6002395482401
"ENSG00000262461.5",-5.25583204256701,-15.0398125022471
"ENSG00000199913.1",-5.47353350359693,-15.1896093840692
"ENSG00000202035.1",-4.9734538896012,-15.2673841299045
"ENSG00000252713.1",-4.93085879342249,-15.3371500226702
"ENSG00000274959.1",-5.22716817430587,-15.042571521477
"ENSG00000267828.1",-5.32608174349073,-15.552180993734
"ENSG00000278807.1",-5.03241028728877,-15.3804741168091
"ENSG00000202021.1",-5.51470817599006,-15.4452864622159
"ENSG00000199870.1",-5.32232650903277,-15.4262768164397
"ENSG00000238560.1",-5.40567240038914,-15.5301060825434
"ENSG00000201885.1",-5.5035984054418,-15.3413159993967
"ENSG00000201959.1",-4.86120710647677,-15.3920949205857
"ENSG00000212482.1",-4.9551412901476,-15.2055971535135
"ENSG00000200786.1",-5.34875271938382,-15.1398349455009
"ENSG00000206818.1",-5.43445990625791,-14.9961670543595
"ENSG00000244392.3",-5.05125467965606,-14.9692900969369
"ENSG00000223550.1",-5.00109033356691,-15.0701431348339
"ENSG00000223514.1",-5.15362090293124,-15.1919809586771
"ENSG00000224134.1",-5.25190711683225,-15.6937070940615
"ENSG00000202281.1",-5.37622904242767,-15.4751859835851
"ENSG00000235503.2",-4.91037658386347,-15.397983703014
"ENSG00000230617.1",-4.98887460127583,-15.320379767597
"ENSG00000230244.1",-5.1492137491434,-15.2846711684175
"ENSG00000227982.1",-5.20755231674052,-15.5576707938693
"ENSG00000225128.1",-5.17181863204444,-15.149124035121
"ENSG00000236610.1",-5.56377678652181,-15.2338627652685
"ENSG00000239075.1",-5.41709214566252,-15.424629338851
"ENSG00000208014.1",-5.36769694144268,-15.3493545419136
"ENSG00000207656.1",-4.92494475377474,-15.1547675928
"ENSG00000265423.1",-5.34564024940384,-15.4978726669053
"ENSG00000222870.1",-5.00692113159987,-15.4453434770138
"ENSG00000239030.1",-5.01040360269303,-15.4890891716342
"ENSG00000231153.1",-5.24104651257422,-15.1946404486548
"ENSG00000208025.1",-5.50792183035345,-15.0780146711611
"ENSG00000207045.1",-5.39001081144946,-14.8999549002574
"ENSG00000252872.1",-5.12050669697409,-15.3897579827223
"ENSG00000244318.3",-4.97430944656415,-15.1055932848074
"ENSG00000226046.1",-5.4749420663294,-15.1414856185357
"ENSG00000199475.1",-5.34163385362126,-15.5741772780946
"ENSG00000266318.1",-4.86796785595929,-15.2537047583708
"ENSG00000266668.1",-4.90965933675354,-15.0955756964672
"ENSG00000277946.1",-5.29391197982773,-15.1830887737903
"ENSG00000223402.1",-5.40618287829192,-15.2466736922806
"ENSG00000261511.1",-4.87521328987519,-15.3204474348417
"ENSG00000260445.1",-5.29400397213413,-15.2133656052537
"ENSG00000222966.1",-5.34475200549803,-15.1816201674962
"ENSG00000201913.1",-5.12662702759381,-15.042749199055
"ENSG00000241357.1",-5.2673965834999,-15.5103552406511
"ENSG00000200552.1",-5.05648490079672,-15.3865190040589
"ENSG00000251852.1",-5.33767787457411,-15.5818391926699
"ENSG00000252047.1",-5.27610742138824,-15.5406092294956
"ENSG00000201796.1",-5.50446889119081,-15.1891333655566
"ENSG00000270425.1",-5.20681950905033,-15.008097718359
"ENSG00000229603.1",-5.37327275708684,-15.1646513511976
"ENSG00000230941.1",-4.95458115829168,-15.3083211724164
"ENSG00000230192.1",-5.35845886979936,-15.7389505793225
"ENSG00000271368.1",-5.11208215135378,-15.2258348821421
"ENSG00000278424.1",-5.19621159650649,-14.9745290472141
"ENSG00000199764.1",-5.35802557349891,-15.3493324566501
"ENSG00000202377.1",-5.50191515149853,-15.4749905474797
"ENSG00000222150.1",-5.43878283104916,-15.2957674179491
"ENSG00000230785.2",-5.26373690216294,-15.5229594809625
"ENSG00000224042.2",-5.2738833076848,-15.561083334833
"ENSG00000230605.1",-5.56197085665023,-15.2910691264927
"ENSG00000234001.1",-5.32476381109309,-15.4719481561583
"ENSG00000229982.1",-4.97866145248065,-15.4425649200989
"ENSG00000230520.1",-5.41843681455247,-15.5427641130894
"ENSG00000271739.1",-5.44961630590567,-14.9901715010067
"ENSG00000252003.1",-5.20600834379731,-15.7050248105572
"ENSG00000225583.1",-5.04177332949895,-15.228622452343
"ENSG00000207214.1",-5.24922568617653,-15.4162488925051
"ENSG00000230820.2",-5.38848863636552,-15.4179527770818
"ENSG00000207692.3",-5.02766042974643,-15.1957156268733
"ENSG00000238750.1",-5.49793281644521,-15.2745666432933
"ENSG00000223189.1",-5.25350229070041,-15.547549044916
"ENSG00000252866.1",-5.41304312550015,-15.3905195533889
"ENSG00000241573.1",-5.41742337123027,-15.3749956900643
"ENSG00000199158.1",-5.45179262041478,-15.1760300302025
"ENSG00000207691.1",-5.43661532029286,-15.683700028743
"ENSG00000199516.1",-5.35670745606817,-15.3427683573883
"ENSG00000284032.1",-5.05206628660403,-15.404197463162
"ENSG00000236395.1",-5.23513884551079,-15.1453082457468
"ENSG00000201009.1",-5.28911591550272,-15.1987378644041
"ENSG00000272393.1",-5.0159399941317,-15.2740200749698
"ENSG00000276137.1",-5.20973421633775,-15.4812268641744
"ENSG00000199700.1",-5.36344853699447,-14.9275001053776
"ENSG00000206705.1",-5.20886536720506,-15.6811187296277
"ENSG00000222514.1",-5.44244663211647,-15.4141832565115
"ENSG00000201465.1",-5.37177767179487,-15.5833921607744
"ENSG00000213238.6",-5.18302712200818,-15.4342965722932
"ENSG00000252188.1",-5.05388627496043,-15.446202404048
"ENSG00000206843.1",-4.96964356467481,-15.3765609033652
"ENSG00000199971.1",-5.58584381398987,-15.4552839359733
"ENSG00000271611.1",-5.33248705873522,-15.0306485295901
"ENSG00000261778.1",-5.22844039336834,-15.0047603286482
"ENSG00000212153.1",-5.13539628733313,-15.1136499625535
"ENSG00000241881.1",-5.09891452220095,-15.1142785974165
"ENSG00000244661.1",-5.1081429343477,-15.6027391840213
"ENSG00000282431.1",-5.44261773780257,-15.3588915462556
"ENSG00000211766.1",-5.36162870525301,-15.6399975796729
"ENSG00000279223.1",-5.42017310082551,-15.0062517516723
"ENSG00000252037.1",-5.10614583310179,-15.0880820762381
"ENSG00000239967.1",-5.537733119616,-15.571939019779
"ENSG00000280144.1",-5.32548497063816,-15.4043731117938
"ENSG00000274127.1",-5.1133342105916,-15.4807313813169
"ENSG00000221442.1",-5.39187592355535,-15.1822819196656
"ENSG00000270634.1",-5.16999022441464,-15.5951189710044
"ENSG00000207318.1",-5.38136088138924,-15.1263873674659
"ENSG00000251936.1",-5.22489759539444,-15.3600781043225
"ENSG00000243374.3",-5.31589756306157,-15.1547529333486
"ENSG00000251712.3",-5.18449293129876,-14.9662955433236
"ENSG00000202354.1",-5.32815855686697,-15.6228150535251
"ENSG00000202528.1",-5.28802726811446,-15.2236093291536
"ENSG00000272661.1",-4.9570120019249,-15.5572535134317
"ENSG00000212219.1",-5.10189408341666,-15.1102940564531
"ENSG00000222941.2",-5.04497092602388,-15.0582532551515
"ENSG00000199404.1",-5.27981280286132,-15.484750145697
"ENSG00000212590.1",-5.11577219136672,-15.0364956301014
"ENSG00000201066.1",-5.41533137199835,-15.0108570132464
"ENSG00000254193.1",-5.53453272759428,-15.3450538176912
"ENSG00000253612.1",-5.15116915257491,-15.2349311174379
"ENSG00000207826.1",-5.24405187450617,-15.1518565495593
"ENSG00000273593.1",-5.32764751492218,-15.0299650680704
"ENSG00000222546.1",-5.25492400641838,-15.2758397653974
"ENSG00000253262.1",-5.04282500073312,-15.4455004610251
"ENSG00000278256.1",-5.16922241640101,-15.5388524656092
"ENSG00000271248.1",-5.28599660133602,-15.7258193474779
"ENSG00000275461.1",-5.28714903161181,-15.5801049722442
"ENSG00000222589.1",-5.02533140406922,-15.3026906727525
"ENSG00000266038.1",-5.45057712217392,-14.9660391147598
"ENSG00000232039.2",-5.14151323664712,-15.3242140046257
"ENSG00000234178.1",-5.09685975806751,-15.5444881280577
"ENSG00000206042.1",-5.66151809458095,-15.3512439492264
"ENSG00000231930.1",-4.9275068099175,-15.3955589889508
"ENSG00000255025.1",-5.21462765593144,-15.377947006354
"ENSG00000230045.4",-5.44924805999382,-15.2046440185232
"ENSG00000233132.4",-5.1784423728975,-15.4368028063089
"ENSG00000249005.3",-5.31450055386906,-15.343955997863
"ENSG00000223885.4",-5.59258142747913,-15.4331235161202
"ENSG00000215373.4",-5.44924159533067,-15.6244341886922
"ENSG00000206034.1",-5.08228190102134,-15.0989088352232
"ENSG00000236125.3",-5.18389450029488,-15.4969031495279
"ENSG00000215371.3",-5.47346033070126,-15.3669721130094
"ENSG00000177023.2",-5.10171438744874,-15.2213289882302
"ENSG00000187082.2",-5.22023542240467,-15.601229650057
"ENSG00000186599.7",-5.19399015433918,-15.38709951514
"ENSG00000248944.1",-5.04979576068362,-15.2826786109377
"ENSG00000236660.6",-5.3156789835175,-14.956853122237
"ENSG00000234749.5",-5.57492219048632,-15.4087776400134
"ENSG00000215365.4",-5.287430260676,-15.540267646252
"ENSG00000254796.1",-5.61152369554127,-15.3146387358433
"ENSG00000254889.1",-5.15111980189007,-15.001007584586
"ENSG00000189393.5",-5.20239293323489,-15.3126026898311
"ENSG00000231656.4",-5.4624499201526,-15.4000703256947
"ENSG00000229477.3",-5.16047039639706,-15.3746120536048
"ENSG00000224710.3",-5.14704571527053,-15.3968731916858
"ENSG00000223535.4",-5.15582676783872,-15.4835166852295
"ENSG00000237122.3",-5.48419148225793,-15.2279660039441
"ENSG00000235825.3",-5.36097369950017,-15.2018733635696
"ENSG00000255378.1",-5.57073931980357,-15.0877843431634
"ENSG00000186572.2",-5.52741386109743,-15.3829293126098
"ENSG00000186579.2",-4.94356322355727,-15.3736000052548
"ENSG00000176782.2",-5.16051538736187,-15.2955319249973
"ENSG00000176797.3",-5.16756260275928,-15.2451834254789
"ENSG00000229907.3",-5.47715945322852,-15.4539980636792
"ENSG00000205989.1",-4.9402689727082,-15.3839847324816
"ENSG00000253881.1",-5.10253327600718,-15.3753468876378
"ENSG00000263616.2",-5.4225429784188,-15.5099148867404
"ENSG00000200713.1",-5.01509603891813,-15.5332870252216
"ENSG00000263407.1",-5.44146385235907,-15.1668289555385
"ENSG00000239078.1",-5.19609533318542,-15.4306001282323
"ENSG00000254091.2",-5.03014938664411,-15.43363760451
"ENSG00000207415.1",-5.35740766994655,-15.6151023890098
"ENSG00000283210.1",-5.29640803700697,-15.0763210768892
"ENSG00000199368.1",-4.84464515978225,-15.4435813540151
"ENSG00000254817.1",-5.48462008841214,-15.4926689067408
"ENSG00000254700.1",-5.04247857094484,-15.1910163212876
"ENSG00000233050.1",-5.41695662741699,-15.3623797768092
"ENSG00000252029.1",-5.268323120483,-15.6042327793669
"ENSG00000255544.2",-5.01789633084199,-15.351876650831
"ENSG00000237215.3",-5.26769966607832,-15.6105457081162
"ENSG00000232948.1",-5.22624768205811,-15.0419604588656
"ENSG00000252535.1",-5.47678307407821,-15.3551742136194
"ENSG00000254623.1",-5.45763223350723,-15.160269999354
"ENSG00000254581.1",-5.23222782963922,-15.448570109215
"ENSG00000177400.6",-5.28154786437661,-15.4377389613445
"ENSG00000264512.2",-5.21520987175631,-15.333458054983
"ENSG00000266206.1",-4.99488005859553,-15.4721219276755
"ENSG00000253257.1",-4.97428003600778,-15.2194448006097
"ENSG00000252179.1",-5.65456830372492,-15.2302328975899
"ENSG00000252264.1",-5.09809721476271,-15.3148112897145
"ENSG00000206950.1",-4.92989512843661,-15.1622890021519
"ENSG00000199127.1",-5.10363626933515,-15.5313820169584
"ENSG00000255076.2",-5.11253185680274,-15.0676428464967
"ENSG00000249368.1",-5.43750057250177,-15.021163028919
"ENSG00000253648.1",-4.9499962257674,-15.3986154141451
"ENSG00000264092.2",-5.29826765267747,-15.2999181269572
"ENSG00000277466.1",-5.5191977131272,-15.1322797803504
"ENSG00000265520.1",-5.30045232036583,-15.5475653498009
"ENSG00000254015.1",-5.19178675888304,-15.0477443134592
"ENSG00000201761.1",-5.17293670161184,-15.109961278918
"ENSG00000252067.1",-5.56067165549593,-15.2729239044709
"ENSG00000271118.1",-4.89122142006224,-15.303689060768
"ENSG00000207201.1",-5.62091323496061,-15.487524557868
"ENSG00000283327.1",-5.37213906898097,-15.4399647907019
"ENSG00000274988.1",-5.13245514214925,-15.4617068155597
"ENSG00000221616.1",-5.44921907291819,-15.2886774010905
"ENSG00000273836.1",-5.14002780600496,-15.1143888985112
"ENSG00000202242.1",-5.19864719778032,-15.0000684121583
"ENSG00000265251.1",-5.30855089476256,-15.2810908561187
"ENSG00000264788.1",-5.25850274721283,-15.5778215180187
"ENSG00000222468.1",-5.08240870284627,-15.3062141359983
"ENSG00000212407.1",-5.22277701457701,-15.1679814248042
"ENSG00000252735.1",-5.19812416390422,-15.4005080684794
"ENSG00000254309.1",-5.21377157938456,-14.9151934089821
"ENSG00000253504.1",-4.93478259050001,-15.295412986246
"ENSG00000254384.1",-5.02406894225643,-15.2761467909968
"ENSG00000253685.1",-5.33246840440712,-15.2303108471963
"ENSG00000253610.1",-5.24599961605643,-15.2797277289095
"ENSG00000206871.1",-5.22056887802044,-15.3115360165301
"ENSG00000244708.1",-5.07540040397893,-15.2919709620425
"ENSG00000199985.1",-5.10421739873764,-15.4790382752203
"ENSG00000274489.1",-5.13286180246861,-15.4643361692559
"ENSG00000253388.1",-5.39435873349366,-15.4191297312402
"ENSG00000223215.1",-5.34368361934032,-15.5326235813416
"ENSG00000207199.1",-5.4708504229956,-15.1998100165624
"ENSG00000253233.1",-5.13706691175253,-15.5638910161823
"ENSG00000206867.1",-5.09567375613826,-15.3212113552832
"ENSG00000263372.1",-5.11319296606283,-15.2747772860892
"ENSG00000238936.1",-5.67862421819053,-15.3145724930151
"ENSG00000253396.1",-5.45056926800033,-15.3017902875116
"ENSG00000253174.2",-5.2734469383163,-15.1689174902194
"ENSG00000274705.2",-5.15576162061719,-15.5343282586183
"ENSG00000207101.1",-5.42017686191076,-15.0196399380797
"ENSG00000241834.3",-5.4329294912831,-15.0536168535876
"ENSG00000238966.1",-5.03834098180494,-15.5972994962272
"ENSG00000284062.1",-5.2375664446956,-15.08408410359
"ENSG00000253707.1",-5.12766939890001,-15.5025584073908
"ENSG00000255497.1",-5.42569304120046,-15.3298262305626
"ENSG00000254342.1",-5.37076381623706,-15.5378382160254
"ENSG00000201329.2",-5.57962471047684,-15.2899276541221
"ENSG00000253319.1",-5.31360821625187,-15.6339557076542
"ENSG00000254145.1",-5.04802419254526,-15.2762085066315
"ENSG00000253845.1",-5.01269932992959,-15.2429565440612
"ENSG00000253198.1",-5.32049708519541,-15.2192240258338
"ENSG00000276685.1",-5.31209876683607,-15.5385718487938
"ENSG00000254070.1",-4.87513175112778,-15.3005473604293
"ENSG00000250857.3",-5.13638789605958,-14.9797005508523
"ENSG00000253828.3",-5.09351249577371,-15.0618671348367
"ENSG00000282321.1",-5.32585111575304,-15.6203093321219
"ENSG00000252594.1",-5.05292741911339,-15.2115220912399
"ENSG00000254156.1",-5.4799520847172,-15.4437197064917
"ENSG00000222099.1",-5.50806255419339,-15.050831997318
"ENSG00000200986.1",-5.1624628629129,-15.0829301887271
"ENSG00000222522.1",-5.55137047708173,-15.1364499062278
"ENSG00000253654.2",-5.34454432011887,-15.0021613594684
"ENSG00000252710.1",-5.5071225011261,-15.1458889432659
"ENSG00000277418.1",-5.48399450409888,-15.4223530050222
"ENSG00000254268.1",-5.13435398919425,-15.4245009865892
"ENSG00000253206.1",-5.08998140788228,-15.402005035018
"ENSG00000253340.1",-5.11476593992939,-15.5395565523572
"ENSG00000201316.1",-5.47445018733318,-15.5375206745991
"ENSG00000254136.1",-5.09436210770525,-15.1520750678414
"ENSG00000248911.2",-5.32205936553876,-15.5967437338699
"ENSG00000250494.1",-5.54546096380665,-15.1396559587161
"ENSG00000253668.1",-5.5121848358632,-15.4700870439349
"ENSG00000200528.1",-5.39935437542597,-15.520631926453
"ENSG00000276353.1",-5.04620990673189,-15.2526414999973
"ENSG00000251835.1",-5.16157882350067,-15.0097043849002
"ENSG00000253840.1",-5.03099697283757,-15.0700215416193
"ENSG00000222205.1",-4.87992410885268,-15.3378292137571
"ENSG00000202265.1",-5.36151225464701,-15.3215820521178
"ENSG00000243050.1",-5.49583292401769,-15.0435892059952
"ENSG00000253322.1",-5.48838405587759,-15.3907183661243
"ENSG00000206853.1",-4.96039954040975,-15.3000524283493
"ENSG00000201763.1",-5.52612625927595,-15.4225120350073
"ENSG00000253413.1",-5.23934824438096,-15.579183002788
"ENSG00000264408.1",-5.3466497688858,-15.0171726170048
"ENSG00000241964.3",-5.15373802626967,-15.5966507883209
"ENSG00000252358.1",-5.02433896441581,-15.1251302572274
"ENSG00000253231.1",-4.88143618741493,-15.3311694669452
"ENSG00000253800.1",-5.18212462630614,-15.3836697204627
"ENSG00000253493.1",-5.09565485249272,-15.0196280469502
"ENSG00000255531.1",-5.35734261456361,-15.6515181465771
"ENSG00000238808.1",-5.04682519849529,-15.0460307759064
"ENSG00000253216.1",-5.48929044584977,-15.5471893411689
"ENSG00000222889.1",-4.89622647849163,-15.1363230916718
"ENSG00000271113.1",-4.8948904486842,-15.448008063902
"ENSG00000239580.3",-5.53886186853219,-15.3873921633172
"ENSG00000280393.1",-5.38864809662656,-15.6819759864932
"ENSG00000207036.1",-5.25614228653999,-15.0128406027996
"ENSG00000254277.1",-5.22098660971997,-15.4952398619764
"ENSG00000200191.1",-5.03180721789,-15.457860632325
"ENSG00000252509.1",-5.32935641293541,-15.4099257295518
"ENSG00000212989.3",-5.17192369741047,-15.042824052496
"ENSG00000266502.1",-4.99901358968727,-15.2312678538569
"ENSG00000283188.1",-5.42914408377406,-15.2345697770741
"ENSG00000253229.1",-5.06278835336908,-15.5135366956634
"ENSG00000222231.1",-5.05170004749061,-15.2552210120691
"ENSG00000253391.1",-5.24046632603227,-15.3387497973708
"ENSG00000238884.1",-5.19305447555753,-15.5684082869009
"ENSG00000265588.1",-4.90744110749705,-15.5283158861327
"ENSG00000206649.1",-5.52992643532145,-15.4038662030413
"ENSG00000252884.1",-5.46850510159526,-15.5615520752192
"ENSG00000252057.2",-5.05904092384289,-15.6203782692316
"ENSG00000253581.1",-5.40545970553137,-15.1923915071899
"ENSG00000254189.1",-4.92981448868684,-15.4143898099992
"ENSG00000253423.1",-5.20490983432254,-15.3038675107771
"ENSG00000274116.1",-4.98341030071657,-15.2292048068832
"ENSG00000253680.1",-5.2738778382115,-15.2851289418652
"ENSG00000273567.1",-5.61901501554843,-15.1553373701338
"ENSG00000205176.3",-5.5148165959997,-15.0585935163041
"ENSG00000276006.1",-5.22385068662072,-15.2540026181464
"ENSG00000275928.2",-5.5025156892772,-15.6506294261244
"ENSG00000276540.1",-5.53358824370966,-15.4455854530977
"ENSG00000271381.2",-5.37757052360669,-15.7228049250306
"ENSG00000276998.1",-5.23325034362308,-15.363446846639
"ENSG00000274343.1",-5.62286198151875,-15.5417504693303
"ENSG00000270416.2",-5.39346607929871,-15.5403609811637
"ENSG00000277436.1",-5.23311069920354,-15.6186912047099
"ENSG00000277422.1",-5.27488983313765,-15.3029837327358
